id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham
15328,411,sản_phẩm tốt,10/4/2023,19:53,5,422208972
15329,697,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,10:49,5,308500037
15330,231,hàng,16/12/2021,22:06,5,205100136
15331,189,sản_phẩm dịu nhẹ,8/9/2022,17:37,5,422205932
15332,2347,mùi hương_mát giá_thành ổn,1/5/2023,12:49,5,204100054
15333,2327,giá_thành rẻ đắp thư_giãn công_dụng không_ngờ,3/5/2023,17:55,5,422202253
15334,365,sản_phẩm tốt sạch sâu,26/10/2018,19:59,4,422211446
15335,3192,sản_phẩm tốt đỡ tuần sử_dụng serum hãng trải_nghiệm,2/8/2019,22:09,5,345800001
15336,936,sản_phẩm tốt,11/4/2023,11:27,5,422204795
15337,1355,xài sirum rẻ,27/09/2024,8:05,5,422208328
15338,805,hợp đối_hỗn_hợp thiên_dầu sài skin nắp vàng kích_ứng đổi tẩy kỹ không_mụn,11/5/2023,11:32,5,422208183
15339,256,hình sản_phẩm cocon cải_thiện mùi dầu nhẹ hơn đỡ châm chích_kích_ứng hơn nhạy_cảm thử,11/9/2023,14:12,5,308100018
15340,663,tốt,12/5/2023,18:29,5,100230064
15341,850,chống nắng kiềm dầu xài mặt nhờn,18/02/2022,11:12,3,422216990
15343,770,sản_phẩm tốt,12/12/2021,22:19,5,100230057
15344,816,tẩy ưng dịu nhẹ thơm_thoảng mát không_kích_ứng không_ửng đỏ_tẩy sạch,23/02/2020,13:35,5,422216594
15345,109,sản_phẩm lỗi liên_tục không_thể,13/10/2018,17:51,1,422214147
15346,230,ỏmg kiểu tươi_mát ẻm đi dịu rửa,11/1/2022,21:51,5,205100136
15347,2188,xài viết xét hồi đầu xài không_không dám dưỡng ẩm_sợ bí_hơi mụn dè khô kcn bết mốc lớp dưỡng ẩm_kcn tán mịn nâng tone nhẹ màu mụn đỏ kiềm dầu tốt tầm tiếng chống nước mụn đi tiệc không_lớp kcn màu xíu tốt,4/10/2023,8:00,5,249500028
15348,390,dầu mụn nhạy_cảm srm khô cỡ dòng srm ry chân thích mịn_độ ấm_cực tốt đỉnh thử,3/8/2023,22:44,5,422208977
15349,4060,hãng không_quãng_cáo rầm_rộ ghiền xài chất_dưỡng nám tầm tuần cãi_thiện nám mờ màu hẳn nhiễm cọt phục_hồi đi trời giá hơi chát xứng đi,13/03/2024,2:33,5,248700075
15350,3009,mát đã,11/4/2023,13:54,5,100150065
15351,2512,shop,27/04/2023,16:11,5,204100054
15352,1306,sài thích cực_tẩy tbc mịn hẳn,2/4/2022,19:24,5,100220009
15353,1483,sữa rửa mặt tháng mùa lần ghiền bọt,16/05/2021,23:34,4,204900159
15354,1156,sản_phẩm tốt_nhẹ phù_hợp,14/03/2022,9:45,5,422218629
15355,700,sử_dụng_dàng thoải_mái thư giãn độ,27/04/2023,16:08,5,422202253
15356,179,shiper_thương mặt khuyên hơn,20/09/2022,12:20,4,205100136
15357,1910,serum đỉnh đỉnh sử_dụng htd sử_dụng serum không_nỗi mụn thấm_xài sản_phẩm serum_kích_ứng rewei_serum tuyệt_vời dầu mụn người,30/05/2022,22:53,5,100210023
15358,2371,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,19:51,5,308500013
15359,126,sạch dịu nhẹ,6/11/2023,19:52,5,422211447
15360,2118,xài kcn tốt thấm không_nhờn rít mờ nám,18/03/2024,14:34,4,422206645
15361,1969,xài thích mịn_màng đỡ mụn không_tầm giá hiệu,6/6/2022,16:27,5,422214147
15362,3548,mùi bọt trắng,13/12/2021,22:11,4,377400002
15363,1457,xài hợp_xài đánh_giá quan không_mùi thơm_mặt bọt_rửa sạch không_khô căng xài hồi mụn ẩn_trán má bây_xài mụn dần luôn,5/7/2022,0:05,5,204100019
15364,2320,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,16:51,5,422205163
15366,295,tốt hôm hôm giảm,19/03/2021,10:49,4,205100137
15367,4291,sữa rửa mặt sạch tốt không_khô ngăn_ngừa mụn srm rẻ tốt nữa acne giá tiền srm tầm giá thích_hợp,13/05/2022,0:24,5,248700001
15368,1105,tẩy cocon lắm hợp dầu giá phải tặng dưỡng_thích ẩm lâu,16/01/2023,9:19,5,422204657
15369,1949,ưu_ẩm đắp mát hẳn nhược_đắp tầm cảm_giác hơi châm_chít,4/8/2024,13:00,5,422207795
15370,3965,sài mụn không_cục nổi hồi sài_đổi sản_phẩm tầm tuần,24/12/2022,23:21,5,422201119
15371,94,sản_phẩm hỏng không,4/4/2020,23:20,1,205100146
15372,75,serum dòng đánh_giá phục_hồi dịu tốt_dưỡng ẩm tốt_trị sẹo rỗ hãng không_trị_sẹo rỗ mỹ_phẩm thông_sản_phẩm tiền không_sản_phẩm drugstore tầm_giá tốt tác_dụng hơi chậm kiên_trì,13/09/2021,8:22,5,345800015
15373,267,hàng hàng_nhiên không_tặng kèm,6/7/2021,11:47,5,205100137
15374,2034,khô kcn dạng sữa khô dòng chất êm hẳn ưng lớp finish kcn trông mịn_hơi lấp_lánh thích lắm,25/10/2022,18:04,5,249500027
15375,1026,hàng tốt xử_dụng giá_thành,30/04/2023,20:40,5,422202253
15376,319,giá hàng tẩy rẻ chỗ xài êm,9/10/2020,5:26,5,422203809
15377,1376,sản_phẩm tốt không_bết thấm,30/12/2022,11:20,5,422220469
15378,1226,rẻ sài sướng lắm,1/10/2019,13:59,5,249500013
15379,682,thích hasaki sản_phẩm tẩy,30/04/2023,19:05,5,100230059
15380,3607,mùi thơm mùi kẹo môi căng hơn,19/06/2021,15:42,5,422218746
15381,3272,bự nắp mùi cồn sộc mũi đổ mùi cồn lắm khử_khuẩn siêu_thị mùi cồn đi đầu đọc đáp_hasaki bảo không_cồn hàng cồn đứng bảng thấm_thể review thêm,13/08/2021,21:20,3,422204775
15382,2762,nhánh hoàng_thám nhạy_cảm mụn nâng tông thấm tuần,10/4/2021,14:29,5,248700035
15383,156,dầu xài nắp màu nhạt không_kích_ứng màu không_mùi xài xài màu đậm_xài lắc_tẩy dầu mặt rửa xơ_sài sạch không_rát không_khích_ứng,31/01/2023,23:39,5,422211446
15384,1158,sản_phẩm ghiền hạt mịn mùi thơm sạch dùng,6/8/2024,7:39,5,207300009
15385,4232,dưỡng ẩm_cực tốt mùi thẩm_thấu giúp mịn_màng căng bóng tình_trạng đỏ đầu_tiên bôi mát không_châm,14/05/2024,19:39,5,422219399
15388,244,hàng giá ổn không_tặng bé shop quảng_cáo thành_phố,6/10/2021,11:29,4,205100146
15389,813,tuần không_trị mụn tốt nhắc má hố serum phục_hồi hư tổn_dịu mịn khỏe hỗ_trợ trình_trị mụn éo_trị mụn dứt thích độ lành_phục_hồi tốt không_tối sản_phẩm trị yên_tịnh khỏe,15/04/2020,17:28,5,253900003
15390,137,ổn,2/7/2023,12:26,5,422206648
15393,3117,đầu sài cảm_giác nóng_mắt chút hết tủ_lạnh sài mát,17/03/2023,22:08,4,386000014
15394,380,thân dầu nổi mụn cerave item đi_sĩ khuyên dùng,22/04/2024,15:21,5,422208972
15395,643,tặng sản_phẩm yêu thích,29/02/2024,18:20,5,100230064
15397,1405,thời sử_dụng đánh_giá tuyệt_vời quá mụn nhiều thử,28/07/2024,19:50,5,422200632
15398,341,giá rẻ mùi mùi tốt chức_trách,14/03/2020,15:49,5,207300009
15399,1482,sản_phẩm dịu nhẹ xài,22/05/2021,10:34,5,204900128
15400,272,thích lắm thương,30/06/2021,9:01,5,422206648
15401,2728,đỉnh,11/4/2023,9:53,5,422211276
15402,1326,mùng hàng luôn,10/8/2021,9:42,3,253900004
15403,2169,đắp mát tầm đắp cảm_mịn hẳn test nhãn_hiệu,25/07/2019,23:37,5,308500013
15404,2261,sản_phẩm mùi trái dịu nhẹ_tẩy mịn,15/04/2021,14:53,5,245500010
15405,1021,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,14:37,5,422205162
15408,2309,sản_phẩm tốt,29/01/2024,12:06,5,308500013
15409,1517,retinol thích mềm,22/11/2022,9:20,5,422206100
15410,1285,tẩy sạch hơi rát nhẹ,14/06/2021,20:02,4,204900009
15411,1131,hàng kèm quà tặng dưỡng_xài êm_mụn xài bí_mụn hơn,17/10/2024,13:50,5,422219813
15412,1240,mịn không_sơ_thấm,16/07/2023,15:09,5,422212331
15413,1636,chống nắng không_chê kèm_dưỡng chê kết_hợp không_nhập_sùi bực_kết_hợp dưỡng,25/08/2024,8:27,5,100160022
15415,2304,ổn,12/7/2017,9:21,4,422216098
15416,170,dầu mụn không_hợp mụn,10/11/2022,9:26,2,205100136
15417,4386,tốt,31/01/2018,12:47,5,100750038
15420,2338,tốt,2/5/2023,11:35,5,308500018
15421,484,sản_phẩm tốt thích,9/4/2023,17:07,5,100230056
15422,1424,sử_dụng,14/07/2021,16:30,5,422200632
15423,3962,bắt_đầu sử_dụng tẩy caryophy mụn đầu đen hẳn mùi hơi nồng_xíu,31/12/2023,7:56,5,422201120
15424,4073,không_ưng mặt bết thấm không_nhập gán phí,15/02/2022,0:11,2,223600039
15425,687,thích hasaki sản_phẩm tẩy,30/04/2023,18:38,5,100230057
15426,1442,rửa mặt bọt kiềm dầu tốt,3/5/2023,17:02,5,100190059
15427,1142,lọ vàng_cảm tuần sử_dụng mờ thâm_vết mụn viêm không_tác_dụng,24/10/2023,9:02,5,422214339
15428,483,tốt,1/3/2023,16:39,5,422216416
15429,266,ẩm tốt,17/04/2021,23:09,5,365000012
15430,1457,độ sạch_tội sạch rửa hơi khô không_mùi hợp dầu mụn xài_dưỡng ẩm_kĩ được,5/7/2022,0:08,5,204900159
15431,2381,thị_hiền sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,13:25,5,422205162
15432,3052,mãi xài đánh_giá dịu nhẹ,6/7/2022,16:23,5,422203645
15433,256,sản_phẩm hsv giá_thành rẻ chất tốt,9/8/2021,11:02,5,422208807
15434,4063,dưỡng sài lắm phục_hồi đỉnh sài tầm tuần bóng khỏe hẳn,8/11/2022,19:11,5,248700057
15435,1818,chất màu trắng mỏng nhẹ thấm giúp mụn hiệu_thể nhạy_cảm bé gái gái tốt,25/12/2023,11:47,5,422216354
15436,212,không_xài nhờn_rít cảm_giác bôi lớp dầu mặt không_tây chống nắng không_hợp,23/03/2022,16:18,3,422206648
15438,638,sản_phẩm tốt,15/09/2024,14:45,5,100230064
15439,1786,giá tốt_trừ chuẩn hàng chậm,19/12/2020,15:51,4,308500037
15440,3922,không_yêu_cầu hoàn_toàn,21/02/2023,20:40,1,100230056
15441,2319,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,17:45,5,308500013
15442,571,sản phâmt sử_dụng hơi châm_chít má lông mụn thâm không_hợp mụn lắm,9/7/2024,14:32,5,422212100
15443,1328,kcn tốt không_bết rít nâng tông nhẹ,24/01/2022,12:38,5,248700035
15444,2517,dòng srm chân tuyp thử nhờn khô_hở tí nổi mụn điểm,25/12/2022,17:11,5,204100054
15445,914,thích lắm luôn,12/4/2023,14:35,5,204900004
15446,267,hàng hàng_nhiên không_tặng kèm,6/7/2021,11:47,5,422208807
15447,2465,mặt_nạ chất sử_dụng đỏ đắp sờ_căng mịn thích không_rửa dịu nhẹ mùi hương nhẹ sử_dụng tiếp kiểm_chứng_hiệu khít,22/06/2019,23:28,5,308500004
15448,443,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,17:06,5,422205160
15449,2322,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,13:25,5,422202253
15450,1482,sản_phẩm dịu nhẹ xài,22/05/2021,10:34,5,204900056
15451,2537,srm tuần_hợp lắm luôn sản_phẩm sạch_dịu nhẹ không_hề khô dầu,14/11/2020,22:50,5,204100054
15452,2424,mask không,22/06/2021,21:03,5,422205162
15453,3628,thời,3/6/2024,19:10,5,343100024
15454,75,nâng tone tốt mềm mịn khô thơm lắm nhma đổ dầu dầu cân_nhắc nhma khô chân cá_nhân mê,13/09/2021,8:30,5,249500027
15455,1190,hàng test thử chống nắng ưng chống nắng bôi cảm_giác nhẹ mặt thẩm_thấu tặng kèm thử hada labo nữa,6/6/2022,21:06,5,422215804
15456,2431,thơm nhẹ mượt,26/04/2021,19:37,5,422205162
15457,2375,mùi thơm_dịu mát thư_giãn,29/04/2023,16:52,5,422205164
15458,78,sử_dụng không_đổi luôn,26/07/2021,20:12,5,100230069
15459,1306,sài thích cực_tẩy tbc mịn hẳn,2/4/2022,19:24,5,207300009
15460,2341,sử_dụng_dàng thoải_mái thư_giãn,2/5/2023,10:27,5,422205164
15461,1157,sản_phẩm lọ thủy dịu nhẹ lành_cầu khả_năng đáp_ứng,30/05/2024,15:08,5,253900003
15462,1428,mụn srm,6/1/2021,17:24,5,422200632
15463,2536,mặt mụn máy kêm mụn xài thử dry control_hiệu không_lằm mụn,14/11/2020,22:54,5,422207283
15464,2056,sản_phẩm vẻ không_bền_thời,11/4/2023,20:07,2,422206648
15465,281,xài tặng thương,6/6/2021,16:45,5,422208807
15466,570,coton,22/08/2024,21:29,5,422212100
15468,2372,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,19:36,5,308500004
15469,2344,sử_dụng_dàng thoải_mái thư giãn độ,1/5/2023,20:04,5,308500013
15470,1422,hỗn_hợp thiên_dầu rửa mặt rửa sạch kiềm dầu ổn gluconolactone giúp tẩy chết dịu nhẹ dầu thiên_dầu nhạy_cảm dùng rửa sạch,15/08/2021,22:39,5,422211195
15471,1684,thử thích update lên sản_phẩm cực_hợp bha dịu_hiệu thấm không_cảm_giác bí dưỡng ẩm tốt dầu luôn,5/7/2021,10:36,5,318900005
15472,2367,sử_dụng_dàng thoải_mái thư,30/04/2023,12:59,5,308500009
15473,695,thích hasaki sản_phẩm tẩy,29/04/2023,18:46,5,100230056
15474,3393,đầu_tiên xài mùi thơm luôn,24/11/2022,20:08,5,422217480
15475,194,hàng siêu_giá,11/7/2022,12:03,5,205100136
15476,4078,ưng lắm sài hộp láng mụn liti cám thử ưng kết_hợp serum chàm trà đỏ some_trị mụn_đỉnh lắm,19/06/2021,12:07,5,345800003
15477,1391,chất thấm thơm xài mướt mịn hẳn kiềm dầu,11/12/2021,15:24,5,422200305
15478,747,thích lắm ẩm tốt mềm mịn nữa,9/6/2021,11:54,5,318900009
15479,67,sản_phẩm nhẹ_nhàng phù_hợp nhạy_cảm ẩm tốt,16/12/2021,9:04,5,318900012
15480,242,sản_phẩm tốt giá hạt,12/10/2021,17:21,5,224100009
15481,2327,giá_thành rẻ đắp thư_giãn công_dụng không_ngờ,3/5/2023,17:55,5,308500013
15482,805,hàng siêu_sản_phẩm nguyên_siêu xịn,28/08/2020,11:45,5,422216594
15483,3609,ổn áp,22/05/2021,16:45,5,422218746
15484,34,tẩy tốt,25/04/2023,6:09,5,422208807
15485,2384,sư_dụng dê thư độ,29/04/2023,11:58,5,308500037
15486,365,sản_phẩm tốt không_mùi nhẹ dịu,26/10/2018,19:57,4,205100137
15487,2347,sử_dụng_dàng thoải_mái thư giãn độ,1/5/2023,13:32,5,308500037
15488,2375,mùi thơm_dịu mát thư_giãn,29/04/2023,16:52,5,308500004
15489,2418,chùi đầu mask tâm_lý luôn đeo lổ không_nằm không_sợ rớt ẻm_móc êm dài,15/11/2021,20:17,5,422205160
15490,1306,hỗn_hợp thiên_khô đầu hơi châm_chít nhẹ không_mát chống nắng mướt trông căng bóng í thử,2/4/2022,19:21,5,422220469
15492,2599,hàng hộp xài không_sợi mặt sản_phẩm khác thiết_kế xài ưng lắm,26/04/2018,6:43,5,207500007
15493,2011,hàng shop tưởng chống nắng mỏng nhẹ trắng hồng_nhiên thấm không_bôi chống nắng thoải_mái lắm hàg shop,21/11/2022,10:18,5,249500027
15495,3405,đầu_tiên mặt_nạ việt_nam,12/8/2021,23:40,5,422204659
15497,695,mùi hương_mát giá_thành ổn,29/04/2023,11:39,5,204100054
15498,4038,dùg mask hơi dão không_ôm cương ngọc dùg_thích nhất,19/01/2021,0:34,5,365000014
15499,3982,ưng sản_phẩm,25/01/2021,9:18,5,213300003
15500,2687,tỉnh_lẻ tối chiều hôm hàng chất tốt luôn giá rẻ ủng_hộ shop nhiều,20/09/2020,5:19,5,422203776
15501,622,dã_ưng,16/12/2021,21:19,5,207500001
15502,3633,xài thích ẩm_rửa thoải_mái cực cảm_giác mướt sạch dòng rửa bụi mịn đi khí yêu,13/11/2022,22:33,5,422207020
15503,3129,hàng sản_phẩm tốt ủng_hộ,21/01/2021,13:19,5,223600026
15504,204,tẩy tế_bào chết nhẹ_nhàng siêu_xài hạn sản_phẩm đi lịch_thể đem đi rửa mặt,25/05/2022,11:24,5,100220010
15505,3267,chất phù_hợp giá tiền công_dụng ẩm_rửa mặt công_dụng ngừa mụn thâm_chân lông đương_nhiên giá_thành rẻ,27/07/2023,18:43,5,422204775
15506,3937,sản_phẩm mụn nhẹ xức rát mặt,17/06/2022,7:06,4,100160021
15507,2520,nắp rớt không_dính chặt đồ bơm,25/06/2022,23:15,5,204100054
15508,3048,shop hàng_không quà tặng kèm,28/02/2024,17:07,5,422203645
15509,1998,kcn tẩy kĩ không_mụn tone ổn luôn chống nắng kĩ_nâng tone_nhiên,26/11/2022,16:39,5,249500027
15510,1502,tốt,4/9/2024,15:36,5,422206035
15511,2464,chất tốt phù_hợp dầu,26/08/2019,11:03,5,422202253
15513,170,aply ẩm khỏe nguyên ngày dầu mụn serum đủ,10/11/2022,9:20,5,100210015
15515,1517,retinol thích mềm,22/11/2022,9:20,5,422206103
15516,1279,nóng rát thơm mùi trải_nghiệm biết,1/5/2022,21:47,5,422205819
15517,1287,cực_kỳ thích_tẩy không_khô không_bóng nhờn cảm_giác thoáng mát chịu,13/03/2019,23:27,5,422214148
15518,2742,sản_phẩm tốt nâng tone nhẹ_nhiên thấm khô thích_hợp sử_dụng sản_phẩm khô lót chút_dưỡng ẩm toner_dưỡng ẩm_căng thích sản_phẩm,18/11/2022,11:30,5,248700035
15519,4361,chống nắng xài mùi không_thơm cồn không_kích_ứng cồn_thể thử dầu xài tầm tiếng aply lại,18/04/2023,14:55,5,213300001
15520,2785,sẵn mặt nốt mụn viêm siêu đỏ_dưỡng ẩm_chấm nốt mụn nóng rát_dịu đi tiếng mụn viêm xẹp đi hơi viêm không_đau mụn nữa lắm,31/08/2022,20:03,5,422203449
15521,2572,xài xét kỹ hàng tẩy mắt tẩy mắt thấm ướt chùi nhẹ_nhàng mặt sạch vừa thấm ướt chùi nhẹ_nhàng mặt sạch sạch sâu_lỗ chân lông xài sữa_dưỡng_tẩy mát nhẹ_nhàng nhẹ sạch sâu,2/9/2024,11:19,5,211300005
15522,779,săn ẻm trưa phút lại,14/09/2021,22:50,5,422216594
15523,167,dòng tẩy yếu dòng oreal_tẩy chống nắng_tẩy lớp mỏng không_tẩy chì chân_mày,23/11/2022,9:45,4,422208807
15524,265,giá rẻ shope tặng,10/7/2021,17:40,5,422211446
15525,1118,xài tốt_tẩy sạch xài thích tẩy loreal inisfre không_mùi hóa_học không_châm xài trôi chùi sạch lợi_thể rửa mặt,22/06/2021,9:30,5,422201504
15526,3970,nặn mụn trộm_vía êm_nhẹ dịu dạng bọt_xài không_bọt kông hương_liệu pum cỡ dưỡng hãng đi ngủ,11/9/2023,10:18,5,331300002
15527,1957,sản_phẩm tạm ổn không_căng rít,17/09/2024,22:11,4,422206248
15528,2218,kcn kiềm dầu cực đỉnh học_thể_dục mặt khô_thoáng bè,7/10/2020,20:31,5,422207414
15529,206,dầu lắm,16/05/2022,15:13,4,422211447
15530,394,sữa rửa mặt chân_tích khuyên_thể,21/07/2023,21:33,5,422208974
15531,334,dầu mụn nhạy_cảm_êm không_khô căng dòng garnier thích nhì nắp hồng nhiên dòng lớp dầu nhũ hóa kỹ_tẩy rửa srm đảm_bảo độ sạch nhạy_cảm thử,19/12/2021,23:57,5,422220606
15532,945,sữa rửa mặt căng bóng mịn_màng thích cám_ơn shop nhiều,10/4/2023,18:13,5,422204795
15535,1184,kcn chân siêu_kiềm dầu đi hàng quài mãi hích yêu,14/07/2022,21:47,5,249500013
15536,690,thích hasaki sản_phẩm tẩy,30/04/2023,18:33,5,100230056
15537,1290,sản_phẩm tốt nhạy_cảm khuyên sử_dụng hiệu_tẩy sạch,10/10/2020,14:55,5,204900024
15538,1248,tạm sơ lắm dể rách,30/05/2023,13:04,4,422222535
15539,2394,thoải_mái thư giãn độ,28/04/2023,10:01,5,308500037
15540,692,thích hasaki sản_phẩm tẩy,30/04/2023,18:31,5,200400003
